step,component,weight,raw_loss,scaled_loss,raw_grad_l2,scaled_grad_l2,scaled_grad_max,scaled_grad_mean
0,teacher,0.958841870813607,1.0938485464953383e-10,0.2734621366238345,1.3313906419088062e-08,33.28476604772015,9.572077904937302,0.005763191726896881
0,iv,2.582782151751838,8.027336365529413e-07,0.20068340913823532,4.655475818547679e-06,1.1638689546369196,0.26260028957797055,0.00021794548354123127
0,pde,0.9805733923109966,0.00021123076117447064,0.21123076117447065,0.024307502112875273,24.307502112875273,6.304565235548315,0.004295764640155499
0,convexity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,teacher,0.9086259882930946,1.15735030507849e-10,0.2893375762696225,2.951854438716262e-08,73.79636096790654,23.77042383780544,0.012692173996406942
100,iv,5.733637200986306,1.5770838622038508e-06,0.3942709655509627,3.9542657054191254e-06,0.9885664263547813,0.2910411870658664,0.00017903046350890872
100,pde,1.010562839002908,0.0002182133842370458,0.2182133842370458,0.026319713250678452,26.31971325067845,7.498462274294854,0.005206387941758637
100,convexity,1.0,6.447441152521799e-06,6.447441152521799e-07,5.533334986184159e-06,5.533334986184159e-07,1.8350084828560837e-07,9.814988996948262e-11
200,teacher,0.864954107213054,1.0305845916256221e-10,0.2576461479064055,2.7121607112640754e-08,67.80401778160187,19.716126235904934,0.012790344484701847
200,iv,9.537693992734614,9.840132740880289e-07,0.2460033185220072,2.923840884592505e-06,0.7309602211481262,0.20337128194169457,0.00014464922926918483
200,pde,1.0260438093160416,0.0005402573392737597,0.5402573392737597,0.02745662995918945,27.45662995918945,8.187101241809508,0.005542943022816507
200,convexity,1.0,1.5431769842653261e-06,1.5431769842653263e-07,2.141806934737663e-06,2.141806934737663e-07,5.419825645182195e-08,4.025771959979549e-11
300,teacher,0.8524973482219351,1.250845364259739e-10,0.3127113410649347,8.782778740563538e-09,21.95694685140884,6.10057996501739,0.00520113214254348
300,iv,10.04445931175672,1.0075706394950933e-06,0.25189265987377335,4.4522399108370655e-06,1.1130599777092665,0.2795484980168239,0.0002610844756260342
300,pde,0.9866950946338342,0.00041692854792962464,0.41692854792962464,0.02569987540057214,25.69987540057214,7.042062892021266,0.0057793832653954425
300,convexity,1.0,1.5168421654365197e-06,1.51684216543652e-07,1.5345659421271295e-06,1.5345659421271295e-07,4.289192250320842e-08,3.441831202086982e-11
400,teacher,0.8569860166087093,1.1469878824857157e-10,0.2867469706214289,1.4679990748738607e-08,36.69997687184651,9.103788418788747,0.009845299639050403
